262151
1	5	0	0	1	2	1	1
1	5	0	0	1	1	1	1
1	5	0	0	1	1	1	1
1	5	0	0	1	1	1	1
1	5	0	0	1	1	1	1
1	5	0	1	1	1	1	2
1	5	0	1	1	1	1	2
1	5	0	1	1	1	1	2
1	5	0	1	1	1	1	2
2	5	0	1	1	1	1	2
2	6	0	2	1	2	2	3
2	6	0	2	1	2	2	3
2	7	0	2	1	2	2	3
2	7	0	2	1	2	2	3
2	8	0	2	1	2	2	3
2	8	1	3	1	3	2	4
2	9	1	3	1	3	2	4
2	9	1	3	1	3	2	4
2	10	1	3	1	3	2	4
2	10	1	3	1	3	2	4
3	11	1	4	1	4	3	5
3	11	1	4	1	4	3	5
3	12	1	4	1	4	3	5
3	12	1	4	1	4	3	5
3	13	1	4	1	4	3	5
3	13	2	5	1	5	1	6
3	14	2	5	1	5	1	6
3	14	2	5	1	5	1	6
3	15	2	5	1	5	1	6
4	15	2	5	1	6	1	6
4	16	2	6	2	6	2	7
4	16	3	6	2	6	2	7
5	17	3	6	2	6	2	7
5	17	3	6	2	7	2	7
5	18	3	6	2	7	2	7
6	18	3	7	2	7	2	8
6	19	3	7	2	7	2	8
6	19	4	7	2	8	2	8
7	20	4	7	2	8	2	8
7	20	4	7	3	8	3	8
7	20	4	8	3	9	3	9
8	20	4	8	3	9	3	9
8	20	5	8	3	9	3	9
8	20	5	8	3	9	3	9
9	20	5	8	3	10	3	9
9	20	5	9	4	10	4	10
9	20	5	9	4	10	4	10
10	20	5	9	4	10	4	10
11	20	5	9	4	10	4	10
12	20	5	10	4	10	4	10
12	20	5	10	4	10	4	10
12	20	5	10	4	10	4	10
12	20	5	10	4	10	4	10
12	20	5	10	4	10	4	10
12	20	5	10	4	10	4	10
13	20	5	10	4	10	4	10
13	20	5	10	4	10	4	10
13	20	5	10	4	10	4	10
13	20	5	10	4	10	4	10
13	20	5	10	4	10	4	10
14	20	5	10	4	10	4	10
14	20	5	10	4	10	4	10
14	20	5	10	4	10	4	10
14	20	5	10	4	10	4	10
14	20	5	10	4	10	4	10
14	20	5	10	4	10	4	10
14	20	5	10	4	10	4	10
14	20	5	10	4	10	4	10
14	20	5	10	4	10	4	10
16	20	5	10	4	10	4	10
16	20	5	10	4	10	4	10
16	20	5	10	4	10	4	10
16	20	5	10	4	10	4	10
16	20	5	10	4	10	4	10
17	20	5	10	4	10	4	10
