262165
5	1	1	10	10	5	10	5
5	1	1	10	10	5	10	5
5	1	1	10	10	5	10	5
5	1	1	10	10	5	10	5
5	1	1	10	10	5	10	5
5	1	1	10	10	5	10	5
5	1	1	10	10	5	10	5
5	1	1	10	10	5	10	5
5	1	1	10	10	5	10	5
5	2	2	10	10	5	10	5
5	2	2	10	10	5	10	5
5	2	2	10	10	5	10	5
5	2	2	10	10	5	10	5
5	2	2	10	10	5	10	5
5	2	2	10	10	5	10	5
5	2	2	10	10	5	10	5
5	2	2	10	10	5	10	5
5	2	2	10	10	5	10	5
5	2	2	10	10	5	10	5
5	3	3	10	10	5	10	5
5	3	3	10	10	5	10	5
5	3	3	10	10	5	10	5
5	3	3	10	10	5	10	5
5	3	3	10	10	5	10	5
5	3	3	10	10	5	10	5
5	3	3	10	10	5	10	5
5	3	3	10	10	5	10	5
5	3	3	10	10	5	10	5
5	3	3	10	10	5	10	5
5	4	4	10	10	5	10	5
5	4	4	10	10	5	10	5
5	4	4	10	10	5	10	5
5	4	4	10	10	5	10	5
5	4	4	10	10	5	10	5
5	4	4	10	10	5	10	5
5	4	4	10	10	5	10	5
5	4	4	10	10	5	10	5
5	4	4	10	10	5	10	5
5	4	4	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	5	10	10	5	10	5
5	5	6	15	15	5	15	5
5	5	6	15	15	5	15	5
5	5	6	15	15	5	15	5
5	5	6	15	15	5	15	5
5	5	6	15	15	5	15	5
5	5	6	15	15	5	15	5
5	5	6	15	15	5	15	5
5	5	6	15	15	5	15	5
5	5	6	15	15	5	15	5
5	5	6	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	7	15	15	5	15	5
5	5	8	15	15	5	15	5
5	5	8	15	15	5	15	5
5	5	8	15	15	5	15	5
5	5	8	15	15	5	15	5
5	5	8	15	15	5	15	5
10	5	10	15	20	5	20	5
