262161
1	2	1	1	5	1	0	1
1	2	1	1	5	1	0	1
1	2	1	1	5	1	0	1
1	2	1	1	5	1	0	1
1	3	1	1	5	1	0	1
2	3	2	2	5	1	0	1
2	3	2	2	5	1	0	1
2	3	2	2	5	1	0	1
2	3	2	2	5	1	0	1
2	5	2	2	5	2	0	1
3	5	3	3	5	2	0	1
3	5	3	3	5	2	0	1
3	5	3	3	5	2	0	1
3	5	3	3	5	2	0	1
3	7	4	4	5	2	0	1
4	7	4	4	5	2	0	1
4	7	4	4	5	2	0	1
4	7	4	4	5	2	0	1
4	7	5	5	5	2	0	1
4	9	5	5	6	3	1	1
5	9	5	5	6	3	1	1
5	9	5	5	6	3	1	1
5	9	6	6	6	3	1	1
5	9	6	6	6	3	1	1
5	10	6	6	6	3	1	1
6	10	7	6	7	1	1	1
6	10	7	6	7	1	1	1
6	10	7	6	7	1	1	1
6	10	8	6	8	1	1	1
6	12	8	7	8	2	2	2
7	12	8	7	8	2	2	2
7	12	9	7	9	2	2	2
7	12	9	7	9	2	2	2
7	12	9	7	9	2	2	2
7	13	10	8	10	2	2	2
8	13	10	8	10	2	2	2
8	13	10	8	10	2	2	2
8	13	11	8	11	2	2	2
8	13	11	8	11	2	2	2
8	14	11	9	11	3	3	3
9	14	12	9	12	3	3	3
9	14	12	9	12	3	3	3
9	14	12	9	12	3	3	3
9	14	13	9	13	3	3	3
9	15	13	10	13	3	3	3
10	15	13	10	13	4	4	4
10	15	14	10	14	4	4	4
10	15	14	10	14	4	4	4
10	15	14	10	14	4	4	4
10	15	15	10	15	5	5	5
10	20	15	10	15	5	5	5
10	20	15	10	15	5	5	5
10	20	15	10	15	5	5	5
10	20	15	10	15	5	5	5
10	20	15	10	15	5	5	5
10	21	15	10	15	5	5	5
10	21	15	10	15	5	5	5
10	21	15	10	15	5	5	5
10	21	15	10	15	5	5	5
10	21	15	10	15	5	5	5
10	22	15	10	15	5	5	5
10	22	15	10	15	5	5	5
10	22	15	10	15	5	5	5
10	22	15	10	15	5	5	5
10	22	15	10	15	5	5	5
10	23	15	10	15	5	5	5
10	23	15	10	15	5	5	5
10	23	15	10	15	5	5	5
10	23	15	10	15	5	5	5
10	24	15	10	15	5	5	5
10	24	15	10	15	5	5	5
10	24	15	10	15	5	5	5
10	24	15	10	15	5	5	5
10	24	15	10	15	5	5	5
10	25	15	10	15	5	5	5
