262150
0	4	0	1	3	1	1	1
0	4	0	1	3	1	1	1
0	4	0	1	3	1	1	1
0	4	0	1	3	1	1	1
0	4	0	1	3	1	1	1
0	4	0	1	3	1	1	1
0	4	0	1	3	1	1	1
0	4	0	1	3	1	1	1
0	4	0	1	3	1	1	1
0	4	0	1	3	1	1	1
0	4	0	2	3	2	1	1
0	4	0	2	3	2	1	1
0	4	0	2	3	2	1	1
0	4	0	2	3	2	1	1
0	4	0	2	4	2	1	1
1	4	1	3	4	3	1	1
1	4	1	3	4	3	1	1
1	4	1	3	4	3	1	1
1	5	1	3	5	3	1	1
1	5	1	3	5	3	1	2
1	5	1	4	5	4	2	2
1	5	1	4	5	4	2	2
1	6	1	4	6	4	2	2
1	6	1	4	6	4	2	2
1	6	1	4	6	4	2	2
2	7	2	5	7	5	3	2
2	7	2	5	7	5	3	2
2	7	2	5	7	5	3	2
2	8	2	5	8	5	3	2
2	8	2	5	8	6	3	2
2	8	2	6	8	6	4	3
3	9	3	6	9	6	4	3
3	9	3	6	9	6	4	3
3	9	3	6	9	7	4	3
3	10	3	6	10	7	5	3
3	10	3	7	10	7	5	3
3	10	3	7	10	7	5	3
4	11	4	7	11	8	5	3
4	11	4	7	11	8	6	3
4	11	4	7	11	8	6	3
4	12	4	8	12	9	6	4
4	12	4	8	12	9	7	4
5	12	5	8	12	9	7	4
5	13	5	8	13	9	7	4
5	13	5	8	13	10	8	4
5	13	5	9	13	10	8	4
5	14	5	9	14	10	8	4
5	14	5	9	14	10	9	4
5	14	5	9	14	10	9	4
5	15	5	10	15	10	10	5
5	15	5	10	15	10	10	5
5	15	5	10	15	10	10	5
5	15	5	10	15	10	10	5
5	15	5	10	15	10	10	5
5	15	5	10	15	10	10	5
5	16	5	10	15	10	10	5
5	16	5	10	15	10	10	5
5	16	5	10	15	10	10	5
5	16	5	10	15	10	10	5
5	16	5	10	15	10	10	5
5	17	5	10	15	10	10	5
5	17	5	10	15	10	10	5
5	17	5	10	15	10	10	5
5	17	5	10	15	10	10	5
5	17	5	10	15	10	10	5
5	18	5	10	15	10	10	5
5	18	5	10	15	10	10	5
5	18	5	10	15	10	10	5
5	18	5	10	15	10	10	5
5	19	5	10	15	10	10	5
5	19	5	10	15	10	10	5
5	19	5	10	15	10	10	5
5	19	5	10	15	10	10	5
5	19	5	10	15	10	10	5
5	20	5	10	15	10	10	5
