262146
0	1	2	0	2	1	1	1
0	1	2	1	2	1	1	1
1	1	2	1	2	1	1	1
1	1	2	1	2	1	1	1
1	1	2	1	2	1	1	1
1	2	2	1	2	2	2	1
1	2	2	1	2	2	2	1
2	2	2	2	2	2	2	1
2	2	2	2	2	2	2	1
2	2	2	2	2	2	2	1
2	2	2	2	2	2	2	1
2	2	2	2	2	2	2	1
2	2	2	2	2	2	2	1
2	3	2	2	3	3	3	1
2	3	3	2	3	3	3	1
3	3	3	3	3	3	3	1
3	3	3	3	3	3	3	1
3	3	3	3	3	3	3	1
3	3	3	3	3	3	3	1
3	3	3	3	3	3	3	1
3	4	3	3	4	4	4	1
3	4	4	3	4	4	4	1
4	4	4	4	4	4	4	1
4	4	4	4	4	4	4	1
4	5	4	4	5	5	5	1
5	5	4	4	5	5	5	1
5	5	4	5	5	5	5	1
5	5	4	5	5	5	5	1
6	5	4	5	5	5	5	1
6	5	5	5	6	5	5	1
6	6	5	5	6	6	5	1
6	6	5	6	6	6	5	1
6	6	5	6	6	6	6	1
7	6	6	6	7	6	6	1
7	6	6	6	7	6	6	1
7	7	6	6	7	7	7	1
7	7	6	7	7	7	7	1
7	7	7	7	8	7	7	2
7	7	7	7	8	7	7	2
8	7	7	7	8	7	8	2
8	8	7	8	8	8	8	2
8	8	8	8	9	8	9	2
8	8	8	8	9	8	9	2
9	8	8	8	9	8	9	2
9	8	8	8	9	8	9	2
9	9	9	9	9	9	9	2
9	9	9	9	9	9	9	2
9	9	9	9	9	9	9	3
9	9	9	9	9	9	9	4
10	10	10	10	10	10	10	5
10	10	10	10	10	10	10	5
10	10	10	10	10	10	10	5
10	10	10	10	10	10	10	5
10	10	10	10	10	10	10	5
10	10	10	10	10	10	10	6
10	10	10	10	10	10	10	6
10	10	10	10	10	10	10	6
10	10	10	10	10	10	10	6
10	10	10	10	10	10	10	6
10	10	10	10	10	10	10	7
10	10	10	10	10	10	10	7
10	10	10	10	10	10	10	7
10	10	10	10	10	10	10	7
10	10	10	10	10	10	10	7
10	10	10	10	10	10	10	7
10	10	10	10	10	10	10	8
10	10	10	10	10	10	10	8
10	10	10	10	10	10	10	8
10	10	10	10	10	10	10	8
10	10	10	10	10	10	10	8
10	10	10	10	10	10	10	9
10	10	10	10	10	10	10	9
10	10	10	10	10	10	10	9
10	10	10	10	10	10	10	9
10	10	10	10	10	10	10	10
