262158
2	1	8	1	0	1	1	0
2	1	8	1	0	1	1	0
2	1	8	1	0	1	1	0
2	1	8	1	0	1	1	0
3	1	8	2	0	2	1	0
3	1	8	2	0	2	1	0
3	1	8	2	0	2	1	0
3	1	8	2	0	2	1	0
3	1	8	2	0	2	1	0
5	2	8	3	0	3	1	0
5	2	8	3	0	3	1	0
5	2	8	3	0	3	1	0
5	2	9	3	0	3	1	0
5	2	9	3	0	3	1	0
7	2	9	4	0	4	1	0
7	2	10	4	0	4	1	0
7	2	10	4	0	4	1	0
7	2	10	4	0	4	1	0
7	2	11	4	0	4	1	0
9	3	11	5	1	5	1	1
9	3	11	5	1	5	1	1
9	3	12	5	1	5	1	1
9	3	12	5	1	5	1	1
9	3	12	5	1	5	1	1
10	3	13	6	1	6	1	1
10	3	13	6	1	6	1	1
10	3	13	6	1	6	1	1
10	3	14	6	1	6	1	1
10	3	14	6	1	6	1	1
12	4	14	7	2	7	2	2
12	4	15	7	2	7	2	2
12	4	15	7	2	7	2	2
12	4	15	7	2	7	2	2
12	4	16	7	2	7	2	2
13	5	16	8	2	8	2	2
13	5	16	8	2	8	2	2
13	5	17	8	2	8	2	2
13	5	17	8	2	8	2	2
13	5	17	8	2	8	2	2
14	6	18	9	3	9	3	3
14	6	18	9	3	9	3	3
14	6	18	9	3	9	3	3
14	7	18	9	3	9	3	3
14	7	18	9	3	9	3	3
15	7	19	10	3	10	3	3
15	8	19	10	4	10	4	4
15	8	19	10	4	10	4	4
15	9	19	10	4	10	4	4
15	9	19	10	4	10	4	4
15	10	20	10	5	10	5	5
17	10	20	10	5	10	5	5
17	10	20	10	5	10	5	5
17	10	20	10	5	10	5	5
17	10	20	10	5	10	5	5
17	10	20	10	5	10	5	5
17	10	20	10	5	10	5	5
17	10	20	10	5	10	5	5
17	10	20	10	5	10	5	5
17	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
20	10	20	10	5	10	5	5
25	10	20	10	5	10	5	5
