262159
2	6	1	1	4	1	0	1
2	6	1	1	4	1	0	1
2	6	1	1	4	1	0	1
2	6	1	1	4	1	0	1
2	6	1	1	4	1	0	1
2	6	1	2	4	2	0	1
2	6	1	2	4	2	0	1
2	6	1	2	4	2	0	1
2	6	1	2	4	2	0	1
2	6	2	2	4	2	0	1
3	6	2	3	4	3	0	1
3	6	2	3	4	3	0	1
3	6	2	3	4	3	0	1
3	6	2	3	4	3	0	1
4	6	2	3	4	3	0	1
4	6	2	4	4	4	1	1
4	6	2	4	4	4	1	1
4	6	2	4	4	4	1	1
5	7	2	4	4	4	1	1
5	7	3	4	4	4	1	2
5	7	3	5	5	5	1	2
5	8	3	5	5	5	1	2
6	8	3	5	5	5	1	2
6	8	3	5	5	5	1	2
6	9	3	5	5	5	1	2
7	9	3	6	6	6	1	2
7	9	3	6	6	6	1	2
7	10	3	6	6	6	1	2
8	10	3	6	6	6	1	2
8	10	4	6	6	6	1	2
8	11	4	7	7	7	2	3
9	11	4	7	7	7	2	3
9	11	4	7	7	7	2	3
9	12	4	7	7	7	2	3
10	12	5	7	7	7	2	3
10	12	5	8	8	8	2	3
10	13	5	8	8	8	2	3
11	13	5	8	8	8	2	3
11	13	5	8	8	8	2	3
11	14	6	8	8	8	3	3
12	14	6	9	9	9	3	4
12	14	6	9	9	9	3	4
12	15	7	9	9	9	3	4
13	15	7	9	9	9	3	4
13	15	7	9	9	9	3	4
13	16	8	10	10	10	4	4
14	16	8	10	10	10	4	4
14	16	9	10	10	10	4	4
14	16	9	10	10	10	4	4
15	16	10	10	10	10	4	5
15	16	10	10	10	10	4	5
15	16	10	10	10	10	4	5
15	16	10	10	10	10	4	5
15	16	10	10	10	10	4	5
15	16	10	10	10	10	4	5
15	16	12	10	10	10	4	5
15	16	12	10	10	10	4	5
15	16	12	10	10	10	4	5
15	16	12	10	10	10	4	5
15	16	12	10	10	10	6	5
15	16	12	10	10	10	6	5
15	16	12	10	10	10	6	5
15	16	14	10	10	10	6	5
15	16	14	10	10	10	6	5
15	16	14	10	10	10	6	5
15	16	14	10	10	10	6	5
15	16	14	10	10	10	6	5
15	16	14	10	10	10	6	5
15	16	14	10	10	10	6	5
15	16	15	10	10	10	6	5
15	16	15	10	10	10	6	5
15	16	15	10	10	10	6	5
15	16	15	10	10	10	6	5
15	16	15	10	10	10	6	5
15	16	16	10	10	10	8	5
