262155
1	0	10	1	2	1	0	0
1	0	10	1	2	1	0	0
1	0	10	1	2	1	0	0
1	0	10	1	2	1	0	0
1	1	10	2	3	1	0	0
1	1	10	2	3	1	0	0
1	1	10	2	3	1	0	0
1	1	10	2	3	1	0	0
1	1	10	2	3	1	0	0
1	1	10	3	5	2	0	0
1	1	10	3	5	2	0	0
1	1	10	3	5	2	0	0
1	1	10	3	5	2	0	0
1	1	10	3	5	2	0	0
2	1	10	4	7	2	0	0
2	1	10	4	7	2	0	0
2	1	10	4	7	2	0	0
2	1	10	4	7	2	0	0
2	1	11	4	7	2	0	0
3	2	11	5	9	3	1	1
3	2	11	5	9	3	1	1
3	2	12	5	9	3	1	1
3	2	12	5	9	3	1	1
3	2	12	5	9	3	1	1
3	3	13	6	10	3	1	1
3	1	13	6	10	3	1	1
3	1	13	6	10	3	1	1
3	1	14	6	10	3	1	1
3	1	14	6	10	3	1	1
4	2	14	7	12	4	2	2
4	2	15	7	12	4	2	2
4	2	15	7	12	4	2	2
4	2	15	7	12	4	2	2
4	2	16	7	12	4	2	2
5	2	16	8	13	5	2	2
5	2	16	8	13	5	2	2
5	2	17	8	13	5	2	2
5	2	17	8	13	5	2	2
5	2	17	8	13	5	2	2
6	3	18	9	14	6	3	3
6	3	18	9	14	6	3	3
6	3	18	9	14	6	3	3
7	3	18	9	14	7	3	3
7	3	18	9	14	7	3	3
7	3	19	10	15	7	3	3
8	4	19	10	15	8	4	4
8	4	19	10	15	8	4	4
9	4	19	10	15	9	4	4
9	4	19	10	15	9	4	4
10	5	20	10	15	10	5	5
10	5	20	10	15	10	5	5
10	5	20	10	15	10	5	5
10	5	20	10	15	10	5	5
10	5	20	10	15	10	5	5
10	5	20	10	15	10	5	6
10	5	20	10	15	10	5	6
10	5	20	10	15	10	5	6
10	5	20	10	15	10	5	6
10	5	22	10	15	10	5	6
10	5	22	10	15	10	5	7
10	5	22	10	15	10	5	7
10	5	22	10	15	10	5	7
10	5	22	10	15	10	5	7
10	5	23	10	15	10	5	7
10	5	23	10	15	10	5	8
10	5	23	10	15	10	5	8
10	5	23	10	15	10	5	8
10	5	23	10	15	10	5	9
10	5	23	10	15	10	5	9
10	5	23	10	15	10	5	9
10	5	23	10	15	10	5	9
10	5	23	10	15	10	5	9
10	5	23	10	15	10	5	9
10	5	23	10	15	10	5	9
10	5	25	10	15	10	5	10
